T          V        N   RS       MinV       MaxV
1355491333 1.789650 005 8.948750 1.789650 1.789950
1355491341 1.789350 005 8.948150 1.789350 1.789750
1355491351 1.789450 005 8.947850 1.789350 1.789750
1355491355 1.789650 006 10.737500 1.789350 1.789750
1355491355 1.789550 007 12.527050 1.789350 1.789750
1355491402 1.788950 004 7.157600 1.788950 1.789650
1355491404 1.788850 005 8.946450 1.788850 1.789650
1355491411 1.788750 005 8.945750 1.788750 1.789650
1355491445 1.788950 004 7.155500 1.788750 1.788950
1355491448 1.789050 005 8.944550 1.788750 1.789050
1355491449 1.788850 006 10.733400 1.788750 1.789050
1355491459 1.789150 007 12.522550 1.788750 1.789150
1355491467 1.789550 006 10.734300 1.788750 1.789550
1355491481 1.789650 006 10.735200 1.788850 1.789650
1355491500 1.789750 007 12.524950 1.788850 1.789750
1355491516 1.789650 005 8.947750 1.789150 1.789750
1355491517 1.789750 006 10.737500 1.789150 1.789750
1355491522 1.789850 006 10.738200 1.789550 1.789850
1355491529 1.789750 006 10.738400 1.789650 1.789850
1355491532 1.789650 007 12.528050 1.789650 1.789850
1355491559 1.789950 007 12.528350 1.789650 1.789950
1355491561 1.790150 007 12.528750 1.789650 1.790150
1355491589 1.789950 004 7.159700 1.789650 1.790150
1355491629 1.790050 002 3.580000 1.789950 1.790050
1355491630 1.789450 003 5.369450 1.789450 1.790050
1355491638 1.789650 004 7.159100 1.789450 1.790050
1355491651 1.789150 004 7.158300 1.789150 1.790050
1355491653 1.789350 005 8.947650 1.789150 1.790050
1355491657 1.789250 006 10.736900 1.789150 1.790050
1355491663 1.789150 007 12.526050 1.789150 1.790050
1355491674 1.789250 008 14.315300 1.789150 1.790050
1355491700 1.789350 006 10.735500 1.789150 1.789350
1355491713 1.789750 005 8.946750 1.789150 1.789750
1355491730 1.789450 004 7.157800 1.789250 1.789750
1355491737 1.790050 004 7.158600 1.789350 1.790050
1355491748 1.790150 005 8.948750 1.789350 1.790150
1355491780 1.790950 004 7.160600 1.789450 1.790950
1355491784 1.790850 005 8.951450 1.789450 1.790950
1355491795 1.790750 005 8.952750 1.790050 1.790950
1355491796 1.790450 006 10.743200 1.790050 1.790950
1355491818 1.789750 005 8.952750 1.789750 1.790950
1355491834 1.780950 006 10.733700 1.780950 1.790950
1355491841 1.780850 006 10.723600 1.780850 1.790850
1355491842 1.781050 007 12.504650 1.780850 1.790850
1355491854 1.780050 007 12.493850 1.780050 1.790750
1355491876 1.780350 006 10.693000 1.780050 1.789750
1355491884 1.778550 006 10.681800 1.778550 1.781050
1355491947 1.784250 001 1.784250 1.784250 1.784250
1355492046 1.783250 001 1.783250 1.783250 1.783250
1355492050 1.783750 002 3.567000 1.783250 1.783750
1355492061 1.784350 003 5.351350 1.783250 1.784350
1355492066 1.784450 004 7.135800 1.783250 1.784450
1355492070 1.784350 005 8.920150 1.783250 1.784450
1355492078 1.783950 006 10.704100 1.783250 1.784450
1355492082 1.784150 007 12.488250 1.783250 1.784450
1355492086 1.784350 008 14.272600 1.783250 1.784450
1355492105 1.784850 009 16.057450 1.783250 1.784850
1355492114 1.784950 008 14.275400 1.783950 1.784950
1355492126 1.786150 007 12.492750 1.783950 1.786150
1355492127 1.786050 008 14.278800 1.783950 1.786150
1355492130 1.786150 008 14.280600 1.783950 1.786150
1355492135 1.785850 009 16.066450 1.783950 1.786150
1355492153 1.784550 007 12.498550 1.784550 1.786150
1355492160 1.784350 008 14.282900 1.784350 1.786150
1355492166 1.784750 008 14.282800 1.784350 1.786150
1355492169 1.784450 009 16.067250 1.784350 1.786150
1355492176 1.784750 009 16.067050 1.784350 1.786150
1355492183 1.784550 010 17.851600 1.784350 1.786150
1355492186 1.784750 010 17.850200 1.784350 1.786150
1355492199 1.784650 008 14.276800 1.784350 1.784750
1355492215 1.784750 008 14.277000 1.784350 1.784750
1355492219 1.784550 009 16.061550 1.784350 1.784750
1355492222 1.784850 009 16.062050 1.784450 1.784850
1355492241 1.785050 007 12.493150 1.784550 1.785050
1355492245 1.784950 007 12.493550 1.784550 1.785050
1355492262 1.784150 006 10.708300 1.784150 1.785050
1355492278 1.783850 006 10.707400 1.783850 1.785050
1355492284 1.784150 005 8.922150 1.783850 1.785050
1355492314 1.784550 004 7.136700 1.783850 1.784550
1355492316 1.784150 005 8.920850 1.783850 1.784550
1355492319 1.784350 006 10.705200 1.783850 1.784550
1355492340 1.784250 005 8.921450 1.784150 1.784550
1355492351 1.784350 005 8.921650 1.784150 1.784550
1355492356 1.784050 006 10.705700 1.784050 1.784550
1355492368 1.783950 007 12.489650 1.783950 1.784550
1355492369 1.783850 008 14.273500 1.783850 1.784550
1355492373 1.783750 009 16.057250 1.783750 1.784550
1355492380 1.783650 007 12.487850 1.783650 1.784350
1355492385 1.783550 008 14.271400 1.783550 1.784350
1355492393 1.783450 009 16.054850 1.783450 1.784350
1355492410 1.783150 009 16.053750 1.783150 1.784350
1355492415 1.783250 009 16.052650 1.783150 1.784050
1355492421 1.782950 009 16.051550 1.782950 1.783950
1355492424 1.783050 010 17.834600 1.782950 1.783950
1355492441 1.783150 007 12.482550 1.782950 1.783550
1355492455 1.783450 006 10.699000 1.782950 1.783450
1355492462 1.783750 007 12.482750 1.782950 1.783750
1355492466 1.783450 008 14.266200 1.782950 1.783750
1355492466 1.783750 009 16.049950 1.782950 1.783750
1355492478 1.783650 008 14.267200 1.782950 1.783750
1355492479 1.783750 009 16.050950 1.782950 1.783750
1355492485 1.783850 008 14.268800 1.783150 1.783850
1355492491 1.783950 009 16.052750 1.783150 1.783950
1355492501 1.783450 009 16.053050 1.783450 1.783950
1355492503 1.783250 010 17.836300 1.783250 1.783950
1355492540 1.782950 005 8.917450 1.782950 1.783950
1355492544 1.782850 006 10.700300 1.782850 1.783950
1355492545 1.782950 006 10.699400 1.782850 1.783950
1355492551 1.783350 006 10.698800 1.782850 1.783450
1355492565 1.783750 005 8.915850 1.782850 1.783750
1355492568 1.783850 006 10.699700 1.782850 1.783850
1355492570 1.782950 007 12.482650 1.782850 1.783850
1355492571 1.783050 008 14.265700 1.782850 1.783850
1355492580 1.783350 009 16.049050 1.782850 1.783850
1355492582 1.783250 010 17.832300 1.782850 1.783850
1355492583 1.783350 011 19.615650 1.782850 1.783850
1355492586 1.783450 012 21.399100 1.782850 1.783850
1355492590 1.783350 013 23.182450 1.782850 1.783850
1355492593 1.783550 014 24.966000 1.782850 1.783850
1355492596 1.783350 015 26.749350 1.782850 1.783850
1355492600 1.783550 015 26.749950 1.782850 1.783850
1355492603 1.783450 016 28.533400 1.782850 1.783850
1355492611 1.783350 014 24.967600 1.782950 1.783850
1355492628 1.783150 013 23.183150 1.782950 1.783550
1355492634 1.782950 012 21.400100 1.782950 1.783550
1355492644 1.783050 010 17.833200 1.782950 1.783550
1355492648 1.782950 010 17.832700 1.782950 1.783550
1355492654 1.782850 009 16.048650 1.782850 1.783550
1355492657 1.782750 009 16.048050 1.782750 1.783550
1355492671 1.782550 007 12.480250 1.782550 1.783150
1355492672 1.782750 008 14.263000 1.782550 1.783150
1355492690 1.782950 008 14.262800 1.782550 1.783050
1355492698 1.782750 008 14.262600 1.782550 1.783050
1355492750 1.782650 002 3.565400 1.782650 1.782750
1355492755 1.782850 003 5.348250 1.782650 1.782850
1355492758 1.782750 003 5.348250 1.782650 1.782850
1355492758 1.782650 004 7.130900 1.782650 1.782850
1355492759 1.782750 005 8.913650 1.782650 1.782850
1355492776 1.782450 006 10.696100 1.782450 1.782850
1355492781 1.782350 007 12.478450 1.782350 1.782850
1355492789 1.782850 008 14.261300 1.782350 1.782850
1355492790 1.782950 009 16.044250 1.782350 1.782950
1355492792 1.782650 010 17.826900 1.782350 1.782950
1355492796 1.782450 011 19.609350 1.782350 1.782950
1355492800 1.782350 012 21.391700 1.782350 1.782950
1355492804 1.782450 013 23.174150 1.782350 1.782950
1355492816 1.782750 012 21.391400 1.782350 1.782950
1355492824 1.782950 010 17.826200 1.782350 1.782950
1355492833 1.782650 011 19.608850 1.782350 1.782950
1355492841 1.782750 010 17.826800 1.782350 1.782950
1355492846 1.782850 011 19.609650 1.782350 1.782950
1355492872 1.783450 006 10.697400 1.782650 1.783450
1355492890 1.783350 005 8.915050 1.782650 1.783450
1355492906 1.783750 003 5.350550 1.783350 1.783750
1355492910 1.783650 004 7.134200 1.783350 1.783750
1355492913 1.783550 005 8.917750 1.783350 1.783750
1355492917 1.783850 006 10.701600 1.783350 1.783850
1355492921 1.783750 007 12.485350 1.783350 1.783850
1355492928 1.784150 008 14.269500 1.783350 1.784150
1355492930 1.783950 009 16.053450 1.783350 1.784150
1355492934 1.784050 009 16.054050 1.783350 1.784150
1355492936 1.784150 010 17.838200 1.783350 1.784150
1355492939 1.784050 011 19.622250 1.783350 1.784150
1355492950 1.783750 011 19.622650 1.783550 1.784150
1355492966 1.783550 011 19.622450 1.783550 1.784150
1355492979 1.783350 009 16.054750 1.783350 1.784150
1355492981 1.783450 009 16.054450 1.783350 1.784150
1355493000 1.783950 005 8.918050 1.783350 1.783950
1355493008 1.783650 006 10.701700 1.783350 1.783950
1355493018 1.783750 006 10.701700 1.783350 1.783950
1355493024 1.783850 007 12.485550 1.783350 1.783950
1355493037 1.783950 007 12.485950 1.783350 1.783950
1355493041 1.784050 006 10.703200 1.783650 1.784050
1355493076 1.784150 005 8.919750 1.783750 1.784150
1355493076 1.783950 006 10.703700 1.783750 1.784150
1355493084 1.784150 005 8.920250 1.783950 1.784150
1355493088 1.784350 006 10.704600 1.783950 1.784350
1355493096 1.784450 007 12.489050 1.783950 1.784450
1355493113 1.784250 006 10.705300 1.783950 1.784450
1355493132 1.784150 007 12.489450 1.783950 1.784450
1355493137 1.784050 006 10.705400 1.784050 1.784450
1355493146 1.783950 006 10.705200 1.783950 1.784450
1355493161 1.784350 005 8.920750 1.783950 1.784350
1355493162 1.784450 006 10.705200 1.783950 1.784450
1355493174 1.784650 006 10.705600 1.783950 1.784650
1355493180 1.784350 007 12.489950 1.783950 1.784650
1355493188 1.784150 008 14.274100 1.783950 1.784650
1355493193 1.784050 008 14.274000 1.783950 1.784650
1355493218 1.783850 007 12.489850 1.783850 1.784650
1355493219 1.784450 008 14.274300 1.783850 1.784650
1355493239 1.784350 006 10.705200 1.783850 1.784450
1355493244 1.784450 006 10.705300 1.783850 1.784450
1355493245 1.784350 007 12.489650 1.783850 1.784450
1355493248 1.784450 007 12.489950 1.783850 1.784450
1355493258 1.784550 007 12.490450 1.783850 1.784550
1355493263 1.784750 008 14.275200 1.783850 1.784750
1355493264 1.784850 009 16.060050 1.783850 1.784850
1355493267 1.784750 010 17.844800 1.783850 1.784850
1355493279 1.784650 009 16.061150 1.784350 1.784850
1355493283 1.784550 010 17.845700 1.784350 1.784850
1355493286 1.784450 011 19.630150 1.784350 1.784850
1355493302 1.784650 011 19.630450 1.784350 1.784850
1355493307 1.784550 010 17.846200 1.784450 1.784850
1355493314 1.784450 010 17.846200 1.784450 1.784850
1355493328 1.784750 007 12.492050 1.784450 1.784750
1355493348 1.784850 005 8.923250 1.784450 1.784850
1355493364 1.784550 005 8.923150 1.784450 1.784850
1355493365 1.784650 006 10.707800 1.784450 1.784850
1355493368 1.784550 006 10.707800 1.784450 1.784850
1355493395 1.784850 005 8.923450 1.784550 1.784850
1355493415 1.784350 005 8.922950 1.784350 1.784850
1355493426 1.783850 004 7.137600 1.783850 1.784850
1355493462 1.783250 003 5.351450 1.783250 1.784350
1355493468 1.782950 004 7.134400 1.782950 1.784350
1355493468 1.783150 005 8.917550 1.782950 1.784350
1355493473 1.783250 006 10.700800 1.782950 1.784350
1355493486 1.783050 005 8.915650 1.782950 1.783250
1355493490 1.782950 006 10.698600 1.782950 1.783250
1355493503 1.782850 007 12.481450 1.782850 1.783250
1355493511 1.782750 008 14.264200 1.782750 1.783250
1355493518 1.782450 009 16.046650 1.782450 1.783250
1355493522 1.782250 009 16.045650 1.782250 1.783250
1355493527 1.782450 010 17.828100 1.782250 1.783250
1355493566 1.782150 005 8.912050 1.782150 1.782750
1355493571 1.782250 005 8.911550 1.782150 1.782450
1355493585 1.782150 004 7.129000 1.782150 1.782450
1355493586 1.782050 005 8.911050 1.782050 1.782450
1355493620 1.781150 005 8.909750 1.781150 1.782250
1355493642 1.781050 004 7.126400 1.781050 1.782150
1355493644 1.780950 005 8.907350 1.780950 1.782150
1355493670 1.780550 004 7.123700 1.780550 1.781150
1355493677 1.781050 005 8.904750 1.780550 1.781150
1355493679 1.780750 006 10.685500 1.780550 1.781150
1355493680 1.780950 006 10.685300 1.780550 1.781050
1355493682 1.781050 007 12.466350 1.780550 1.781050
1355493685 1.781150 008 14.247500 1.780550 1.781150
1355493693 1.781250 009 16.028750 1.780550 1.781250
1355493698 1.781350 010 17.810100 1.780550 1.781350
1355493715 1.781450 009 16.029550 1.780550 1.781450
1355493726 1.781550 010 17.811100 1.780550 1.781550
1355493740 1.781650 007 12.469450 1.781050 1.781650
1355493743 1.781250 007 12.469650 1.781150 1.781650
1355493744 1.781850 008 14.251500 1.781150 1.781850
1355493748 1.781450 008 14.251800 1.781250 1.781850
1355493754 1.781350 008 14.251900 1.781250 1.781850
1355493755 1.781450 009 16.033350 1.781250 1.781850
1355493757 1.781350 010 17.814700 1.781250 1.781850
1355493758 1.781550 010 17.814900 1.781250 1.781850
1355493760 1.781450 011 19.596350 1.781250 1.781850
1355493767 1.781650 012 21.378000 1.781250 1.781850
1355493783 1.781750 012 21.378300 1.781250 1.781850
1355493795 1.781950 012 21.378700 1.781250 1.781950
1355493809 1.782150 009 16.034650 1.781350 1.782150
1355493811 1.781950 010 17.816600 1.781350 1.782150
1355493815 1.782050 009 16.035850 1.781350 1.782150
1355493829 1.782650 006 10.692500 1.781750 1.782650
1355493845 1.782850 006 10.693600 1.781950 1.782850
1355493858 1.782650 006 10.694300 1.781950 1.782850
1355493876 1.782550 004 7.130700 1.782550 1.782850
1355493880 1.782650 005 8.913350 1.782550 1.782850
1355493884 1.782550 006 10.695900 1.782550 1.782850
1355493886 1.782450 007 12.478350 1.782450 1.782850
1355493893 1.782250 007 12.477950 1.782250 1.782850
1355493899 1.782150 008 14.260100 1.782150 1.782850
1355493907 1.782050 008 14.259300 1.782050 1.782650
1355493910 1.782150 009 16.041450 1.782050 1.782650
1355493947 1.782550 005 8.911150 1.782050 1.782550
1355493950 1.782450 006 10.693600 1.782050 1.782550
1355493953 1.782350 006 10.693700 1.782050 1.782550
1355493971 1.781950 004 7.129300 1.781950 1.782550
1355493975 1.782050 005 8.911350 1.781950 1.782550
1355493979 1.781950 006 10.693300 1.781950 1.782550
1355493982 1.781850 007 12.475150 1.781850 1.782550
1355493995 1.781450 008 14.256600 1.781450 1.782550
1355494004 1.781350 009 16.037950 1.781350 1.782550
1355494016 1.780850 007 12.471450 1.780850 1.782050
1355494019 1.781050 008 14.252500 1.780850 1.782050
1355494022 1.781350 009 16.033850 1.780850 1.782050
1355494030 1.781150 010 17.815000 1.780850 1.782050
1355494048 1.781250 007 12.468450 1.780850 1.781450
1355494076 1.781450 005 8.906250 1.781050 1.781450
1355494081 1.781350 005 8.906550 1.781150 1.781450
1355494090 1.781250 004 7.125300 1.781250 1.781450
1355494102 1.781350 005 8.906650 1.781250 1.781450
1355494103 1.781450 006 10.688100 1.781250 1.781450
1355494117 1.781650 006 10.688500 1.781250 1.781650
1355494121 1.781550 007 12.470050 1.781250 1.781650
1355494128 1.781750 008 14.251800 1.781250 1.781750
1355494130 1.781850 009 16.033650 1.781250 1.781850
1355494136 1.781750 009 16.033950 1.781250 1.781850
1355494139 1.781650 010 17.815600 1.781250 1.781850
1355494145 1.781750 010 17.816000 1.781250 1.781850
1355494155 1.781350 010 17.816100 1.781350 1.781850
1355494161 1.781450 011 19.597550 1.781350 1.781850
1355494163 1.781650 010 17.816400 1.781350 1.781850
1355494168 1.781350 011 19.597750 1.781350 1.781850
1355494169 1.781450 012 21.379200 1.781350 1.781850
1355494172 1.781650 013 23.160850 1.781350 1.781850
1355494173 1.781450 014 24.942300 1.781350 1.781850
1355494174 1.781650 015 26.723950 1.781350 1.781850
1355494176 1.781350 016 28.505300 1.781350 1.781850
1355494179 1.781450 016 28.505100 1.781350 1.781850
1355494183 1.781550 016 28.505100 1.781350 1.781850
1355494186 1.781650 017 30.286750 1.781350 1.781850
1355494189 1.781750 017 30.286750 1.781350 1.781850
1355494197 1.781950 016 28.505100 1.781350 1.781950
1355494217 1.782150 014 24.942500 1.781350 1.782150
1355494221 1.782050 014 24.943100 1.781350 1.782150
1355494235 1.781950 009 16.035850 1.781350 1.782150
1355494238 1.782150 009 16.036650 1.781450 1.782150
1355494244 1.781950 008 14.255600 1.781650 1.782150
1355494246 1.782150 008 14.256100 1.781750 1.782150
1355494254 1.782250 008 14.256600 1.781950 1.782250
1355494275 1.782650 008 14.257300 1.781950 1.782650
1355494279 1.782550 008 14.257700 1.781950 1.782650
1355494289 1.782450 008 14.258100 1.781950 1.782650
1355494312 1.782950 005 8.912850 1.782250 1.782950
1355494325 1.782550 005 8.913150 1.782450 1.782950
1355494325 1.782750 006 10.695900 1.782450 1.782950
1355494344 1.782450 005 8.913150 1.782450 1.782950
1355494345 1.782550 006 10.695700 1.782450 1.782950
1355494350 1.782650 006 10.695900 1.782450 1.782950
1355494359 1.782550 007 12.478450 1.782450 1.782950
1355494360 1.782450 008 14.260900 1.782450 1.782950
1355494390 1.782350 006 10.695000 1.782350 1.782650
1355494392 1.782250 007 12.477250 1.782250 1.782650
1355494411 1.782350 005 8.911950 1.782250 1.782550
1355494415 1.782250 006 10.694200 1.782250 1.782550
1355494419 1.782450 006 10.694100 1.782250 1.782450
1355494425 1.782550 006 10.694200 1.782250 1.782550
1355494438 1.782450 007 12.476650 1.782250 1.782550
1355494443 1.782750 008 14.259400 1.782250 1.782750
1355494444 1.782650 009 16.042050 1.782250 1.782750
1355494447 1.782550 010 17.824600 1.782250 1.782750
1355494484 1.782150 006 10.695100 1.782150 1.782750
1355494484 1.782250 007 12.477350 1.782150 1.782750
1355494497 1.782350 007 12.477150 1.782150 1.782750
1355494501 1.782450 007 12.477150 1.782150 1.782750
1355494504 1.782550 006 10.694300 1.782150 1.782550
1355494516 1.782750 006 10.694500 1.782150 1.782750
1355494519 1.782450 007 12.476950 1.782150 1.782750
1355494534 1.782550 008 14.259500 1.782150 1.782750
1355494543 1.782450 009 16.041950 1.782150 1.782750
1355494580 1.782650 003 5.347650 1.782450 1.782650
1355494588 1.782850 004 7.130500 1.782450 1.782850
1355494598 1.782650 004 7.130600 1.782450 1.782850
1355494601 1.782750 005 8.913350 1.782450 1.782850
1355494610 1.782550 005 8.913450 1.782550 1.782850
1355494615 1.782450 006 10.695900 1.782450 1.782850
1355494615 1.782550 007 12.478450 1.782450 1.782850
1355494624 1.782350 008 14.260800 1.782350 1.782850
1355494632 1.782250 009 16.043050 1.782250 1.782850
1355494648 1.782350 008 14.259900 1.782250 1.782750
1355494656 1.782450 009 16.042350 1.782250 1.782750
1355494659 1.782550 009 16.042250 1.782250 1.782750
1355494662 1.782450 009 16.041950 1.782250 1.782550
1355494682 1.782350 007 12.476750 1.782250 1.782550
